Soil Moisture (%),Soil Humidity (%),Rain Drop Level (mm),Temperature,Recommended Crop,Best ML Algorithm
27.64113164,68.91645514,84.87837872,16.73484617,Cotton,Decision Tree Classifier
43.54204285,74.46148682,105.064539,29.765287,Wheat,Random Forest Classifier
34.64121342,45.34416875,81.20915428,33.35764025,Cotton,Decision Tree Classifier
12.33204922,81.05552639,180.5429427,30.29775968,Cotton,Decision Tree Classifier
8.175593633,61.77525137,278.9890727,24.45484329,Cotton,Decision Tree Classifier
33.90886752,43.61742549,257.008141,39.75041953,Cotton,Decision Tree Classifier
6.193008974,79.30913346,138.1142626,22.14439477,Cotton,Decision Tree Classifier
31.35990116,58.84749858,247.9498087,13.19771844,Cotton,Decision Tree Classifier
47.31036086,45.01837475,126.9316444,34.64512646,Cotton,Decision Tree Classifier
30.896338,71.68895198,75.69214223,16.36603657,Cotton,Decision Tree Classifier
22.46764668,84.00656767,295.0245346,31.39856719,Cotton,Decision Tree Classifier
33.94796983,84.38767547,91.16627039,15.36928848,Cotton,Decision Tree Classifier
25.62138007,87.88317374,97.1172693,10.50632173,Cotton,Decision Tree Classifier
29.55275552,83.38527299,296.9078603,14.79395811,Cotton,Decision Tree Classifier
47.36591639,40.10704597,40.17824795,21.3096609,Cotton,Decision Tree Classifier
22.3746187,59.01205832,228.1601964,13.19854741,Cotton,Decision Tree Classifier
48.25357537,80.927129,280.7438275,15.93037253,Rice,Random Forest Classifier
45.74077889,58.3126503,153.5384983,32.93878833,Cotton,Decision Tree Classifier
13.81060107,70.07742532,0.756528511,33.09650824,Cotton,Decision Tree Classifier
8.121258539,70.31584737,112.5176832,34.52464682,Cotton,Decision Tree Classifier
9.535010062,58.2512652,33.47069772,35.2346571,Cotton,Decision Tree Classifier
5.819982154,85.22369636,124.8562983,22.61307684,Cotton,Decision Tree Classifier
9.249933234,65.16141727,237.0080285,36.02648982,Cotton,Decision Tree Classifier
35.7353048,63.2392103,131.6134647,25.77810625,Wheat,Random Forest Classifier
8.203489181,89.87568728,129.5775364,24.11791351,Cotton,Decision Tree Classifier
19.35390336,64.6750182,167.0368431,31.55608987,Cotton,Decision Tree Classifier
43.01938899,48.9199126,174.5071754,16.41455234,Cotton,Decision Tree Classifier
6.047237108,65.65347114,256.8888926,33.6849213,Cotton,Decision Tree Classifier
41.65108172,80.70083678,92.50663177,22.8839748,Maize,Random Forest Classifier
17.68346486,78.84301634,246.5013793,13.81886242,Cotton,Decision Tree Classifier
10.31741724,79.42908826,169.7801246,13.57935741,Cotton,Decision Tree Classifier
36.35317244,75.4011892,90.15886492,14.94720232,Cotton,Decision Tree Classifier
33.30242811,52.71089145,88.5378132,36.71718203,Cotton,Decision Tree Classifier
44.48624061,83.10420429,108.3412551,39.72813467,Cotton,Decision Tree Classifier
38.07819697,84.67217327,186.8079728,20.70921398,Wheat,Random Forest Classifier
41.15664187,49.70763483,69.24351941,18.76431557,Cotton,Decision Tree Classifier
17.69155577,46.52278183,276.1000685,16.56312918,Cotton,Decision Tree Classifier
12.98477947,88.78024843,172.4737753,34.71449432,Cotton,Decision Tree Classifier
38.77766382,83.41619818,276.0047331,16.27622447,Cotton,Decision Tree Classifier
41.30756327,84.66180736,13.92130757,37.7227039,Millets,Random Forest Classifier
49.57273139,84.31881923,102.7834111,30.02051137,Wheat,Random Forest Classifier
23.56779546,67.0843412,6.842298206,36.91383375,Millets,Random Forest Classifier
21.74081386,72.32008683,81.67554453,26.62029563,Pulses,Random Forest Classifier
39.93858323,67.26814261,258.6019417,30.72039587,Wheat,Random Forest Classifier
20.33615931,42.56031746,10.98291475,28.58374302,Cotton,Decision Tree Classifier
46.88407965,77.27515427,130.84413,34.93586369,Cotton,Decision Tree Classifier
43.62857383,65.26660167,35.27012114,35.07582434,Millets,Random Forest Classifier
24.30473123,72.38545374,125.0521978,27.69379,Cotton,Decision Tree Classifier
38.78919805,65.13199025,251.6554753,28.97522948,Wheat,Random Forest Classifier
38.95442933,64.59056612,186.92131,37.65627761,Cotton,Decision Tree Classifier
9.640574098,48.58945547,221.0269036,37.89599452,Cotton,Decision Tree Classifier
45.6148808,53.93568576,104.7312346,29.92749352,Cotton,Decision Tree Classifier
27.73635676,47.9426346,283.3193085,10.23262835,Cotton,Decision Tree Classifier
42.19058597,49.78331478,212.7786281,13.13233644,Cotton,Decision Tree Classifier
19.40223205,88.64886902,126.5396458,35.73827595,Cotton,Decision Tree Classifier
45.29854528,47.65567229,127.9394401,12.54142349,Cotton,Decision Tree Classifier
22.51407554,53.46352122,275.6052534,16.40557543,Cotton,Decision Tree Classifier
5.487694317,69.52948289,172.921408,16.91640041,Cotton,Decision Tree Classifier
45.74218894,70.50892881,211.913763,28.00704309,Rice,Random Forest Classifier
9.107900455,47.69870649,125.1105674,27.29898394,Cotton,Decision Tree Classifier
19.36911369,79.68587129,67.10782943,18.6825257,Pulses,Random Forest Classifier
47.75278852,79.2601434,217.0677876,16.22834097,Rice,Random Forest Classifier
47.77732161,51.86588521,182.3471316,32.9359609,Cotton,Decision Tree Classifier
30.80470497,54.43331513,150.4028641,38.06368467,Cotton,Decision Tree Classifier
33.43267455,86.89939327,187.206282,11.5841704,Cotton,Decision Tree Classifier
25.18004849,81.2835723,62.48567582,13.99541388,Cotton,Decision Tree Classifier
18.19448473,74.88985165,238.181612,29.26491966,Cotton,Decision Tree Classifier
19.78990454,44.11166108,284.4488415,34.13324355,Cotton,Decision Tree Classifier
35.26333052,60.91320405,267.3309433,33.73566006,Cotton,Decision Tree Classifier
38.85685382,67.9650936,96.43072359,31.59049459,Maize,Random Forest Classifier
40.62105697,49.3705644,121.801732,36.62283863,Cotton,Decision Tree Classifier
40.53281643,62.41132911,242.5206899,16.52046639,Cotton,Decision Tree Classifier
9.104274637,70.05129387,178.5351392,13.21872839,Cotton,Decision Tree Classifier
27.24891371,56.36883401,164.3743331,28.4608891,Cotton,Decision Tree Classifier
7.590144201,79.04724095,277.9925903,34.66827675,Cotton,Decision Tree Classifier
29.7287997,82.02247908,160.8074883,27.46130735,Cotton,Decision Tree Classifier
24.86887256,56.18047347,154.4816039,38.88992462,Cotton,Decision Tree Classifier
44.94668822,81.93285772,12.60557738,33.86693384,Maize,Random Forest Classifier
20.79117556,45.17882831,20.82508758,31.02375403,Millets,Random Forest Classifier
10.26801574,81.88645493,2.226092364,11.80771873,Cotton,Decision Tree Classifier
11.43462569,47.63752158,273.9732677,13.23226716,Cotton,Decision Tree Classifier
39.26797843,44.14635763,122.515998,33.54512898,Cotton,Decision Tree Classifier
32.81981285,72.08877022,140.5684128,15.94713777,Cotton,Decision Tree Classifier
9.550520426,63.59686829,253.6160843,10.86505528,Cotton,Decision Tree Classifier
8.784806275,85.39453002,182.7738931,37.32282057,Cotton,Decision Tree Classifier
36.54361092,58.1594598,182.8504789,36.72416121,Cotton,Decision Tree Classifier
8.274335286,54.35761317,88.96032881,16.55451482,Cotton,Decision Tree Classifier
41.98370267,65.03674531,250.1725122,33.40618774,Cotton,Decision Tree Classifier
36.78090022,62.79730929,49.74899281,11.43938984,Cotton,Decision Tree Classifier
8.660695129,57.22140231,15.94487765,18.55174011,Cotton,Decision Tree Classifier
8.817697134,74.68706493,57.48100726,28.71000725,Cotton,Decision Tree Classifier
49.39878103,77.9780917,80.32116563,32.89536988,Maize,Random Forest Classifier
21.84218581,82.64919845,84.69331736,10.31197566,Cotton,Decision Tree Classifier
21.67889662,88.64283024,201.1540796,19.7862584,Cotton,Decision Tree Classifier
41.57598053,53.33280961,65.3473762,16.4303668,Cotton,Decision Tree Classifier
47.62618598,75.80467412,202.9974913,39.96341217,Cotton,Decision Tree Classifier
49.37004787,59.71291177,27.33965197,30.12946697,Maize,Random Forest Classifier
38.90201834,73.8540986,44.16073833,22.17014359,Maize,Random Forest Classifier
21.93168135,63.79908452,152.6464345,12.26957806,Cotton,Decision Tree Classifier
8.757532251,89.68865514,276.5687408,27.96010773,Cotton,Decision Tree Classifier
39.97161122,76.44510679,257.8702766,29.25104413,Wheat,Random Forest Classifier
30.12819124,87.62456502,290.6260327,34.49217783,Cotton,Decision Tree Classifier
24.08999042,81.74847747,195.1437196,18.65730559,Cotton,Decision Tree Classifier
45.78594733,85.14505056,202.7444599,39.44284241,Cotton,Decision Tree Classifier
10.0038867,80.72095986,187.5068997,23.18397218,Cotton,Decision Tree Classifier
27.16812969,62.95795652,186.8456769,18.87831264,Cotton,Decision Tree Classifier
5.510914015,52.58942267,44.13610352,20.45348002,Cotton,Decision Tree Classifier
26.08972889,58.51600877,163.1216868,25.58758159,Cotton,Decision Tree Classifier
7.533647406,41.01181163,115.82038,38.10104694,Cotton,Decision Tree Classifier
10.34680623,66.19965837,132.7611647,32.05476394,Cotton,Decision Tree Classifier
10.2886811,65.25289001,157.0801719,27.31328948,Cotton,Decision Tree Classifier
34.2144636,66.26252324,38.51885154,14.88431164,Cotton,Decision Tree Classifier
38.57201957,88.70156125,107.8463202,14.48059933,Cotton,Decision Tree Classifier
31.25159443,85.57270017,19.03486826,25.06590741,Maize,Random Forest Classifier
48.29776468,48.08563892,293.9004391,31.86126114,Cotton,Decision Tree Classifier
21.86917608,58.44412608,35.55840865,32.53036518,Millets,Random Forest Classifier
17.85704388,61.19780897,77.55742156,16.77743152,Cotton,Decision Tree Classifier
44.08696077,58.02664589,267.387878,13.00298539,Cotton,Decision Tree Classifier
15.06181273,79.92479818,144.8130139,21.53382968,Cotton,Decision Tree Classifier
48.34501427,66.20188349,40.69116046,37.5451763,Millets,Random Forest Classifier
5.546951361,68.60499085,115.2691614,26.36101758,Cotton,Decision Tree Classifier
48.6445472,82.65067795,34.76039826,19.602993,Pulses,Random Forest Classifier
6.942196038,80.29640767,60.06479913,19.70913005,Cotton,Decision Tree Classifier
45.10144012,46.61057614,15.60895408,13.96261136,Cotton,Decision Tree Classifier
28.74654991,75.6957292,131.4682484,24.19671208,Cotton,Decision Tree Classifier
49.68341583,61.77180645,241.9908365,33.74088036,Cotton,Decision Tree Classifier
8.320845413,54.73244515,175.7907536,39.05676075,Cotton,Decision Tree Classifier
29.9234428,42.50094105,181.9035916,25.04785,Cotton,Decision Tree Classifier
48.6186141,64.36247802,60.17520902,15.01644748,Cotton,Decision Tree Classifier
28.53940299,57.77183404,103.168153,30.48851199,Cotton,Decision Tree Classifier
33.32293872,52.57565198,253.5726312,32.70374028,Cotton,Decision Tree Classifier
36.308691,74.73358648,26.3568553,12.15099248,Cotton,Decision Tree Classifier
25.45434791,78.47426937,257.3791961,35.50417389,Cotton,Decision Tree Classifier
33.2401136,52.23947595,145.1070079,34.8796717,Cotton,Decision Tree Classifier
31.29414404,42.47237183,251.1442294,24.17623162,Cotton,Decision Tree Classifier
45.55211047,82.43763503,95.40192582,26.81267556,Maize,Random Forest Classifier
7.045087115,40.49798706,101.6528855,31.40224191,Cotton,Decision Tree Classifier
17.64334353,86.8556247,225.4814605,30.30244375,Cotton,Decision Tree Classifier
47.76851678,71.3809937,235.498852,10.49607935,Cotton,Decision Tree Classifier
45.06187028,56.09233176,68.8934034,13.67305912,Cotton,Decision Tree Classifier
25.50455388,52.32389548,291.8613974,14.87771667,Cotton,Decision Tree Classifier
32.9059669,40.45028321,25.34703127,32.67027667,Millets,Random Forest Classifier
17.48215323,51.77357085,20.55088893,23.20250689,Pulses,Random Forest Classifier
13.46545219,46.88641508,178.6512646,26.36507879,Cotton,Decision Tree Classifier
25.86642822,70.60831104,216.8222303,33.18062311,Cotton,Decision Tree Classifier
20.90085026,48.32727943,288.2658388,20.22946807,Cotton,Decision Tree Classifier
31.26452503,66.43149188,121.4837342,32.46670682,Cotton,Decision Tree Classifier
8.498058663,69.50582112,7.587422697,23.26897824,Cotton,Decision Tree Classifier
48.84776634,54.90208492,180.8689018,21.31540563,Cotton,Decision Tree Classifier
49.3794835,41.75324745,86.90880618,19.99111792,Cotton,Decision Tree Classifier
36.41727713,41.86269403,129.8841364,38.94834446,Cotton,Decision Tree Classifier
29.12433649,41.31736661,146.5408447,33.15920232,Cotton,Decision Tree Classifier
18.92874273,76.95623336,19.35378322,10.60587822,Cotton,Decision Tree Classifier
41.62077589,55.90048524,145.7945354,38.7224646,Cotton,Decision Tree Classifier
35.81290276,79.8150093,127.8959,33.26318889,Cotton,Decision Tree Classifier
12.31776227,61.58664119,213.7632796,14.47524143,Cotton,Decision Tree Classifier
45.9917233,62.64990504,193.6997734,12.29014376,Cotton,Decision Tree Classifier
42.01417593,65.64413013,55.56471545,19.24582281,Pulses,Random Forest Classifier
47.7409961,75.65157282,61.84167546,28.72544588,Maize,Random Forest Classifier
37.65737788,53.67514329,75.30185363,28.49640067,Maize,Random Forest Classifier
32.60368382,46.07936748,53.68513209,18.27550375,Cotton,Decision Tree Classifier
23.82093663,67.80286676,197.1639599,23.37024936,Cotton,Decision Tree Classifier
46.97278175,56.34888116,298.3290538,16.35670467,Cotton,Decision Tree Classifier
43.97287503,62.12456568,195.6325022,11.51736056,Cotton,Decision Tree Classifier
7.034840155,72.34733542,182.0044639,25.50911402,Cotton,Decision Tree Classifier
6.186513852,64.70628706,122.97838,20.40973403,Cotton,Decision Tree Classifier
21.94085151,71.01394086,93.77407766,26.28647297,Pulses,Random Forest Classifier
41.47489989,67.21000011,273.3221271,38.39521967,Cotton,Decision Tree Classifier
49.42742582,76.9898186,290.7005622,14.30110935,Cotton,Decision Tree Classifier
11.7687601,75.29683089,149.0328527,10.05886055,Cotton,Decision Tree Classifier
31.73588219,66.70949459,87.06014865,12.3063464,Cotton,Decision Tree Classifier
22.14008855,73.94515104,231.0366623,23.88124888,Cotton,Decision Tree Classifier
48.6461479,83.67798011,39.73703726,31.20796089,Maize,Random Forest Classifier
42.89535154,61.61356439,229.6764713,27.4229081,Wheat,Random Forest Classifier
42.72479171,60.63815364,245.6845123,24.84683822,Wheat,Random Forest Classifier
26.09119219,78.21228104,37.47118339,20.61889393,Pulses,Random Forest Classifier
23.66687761,69.12769185,293.0584406,19.29922515,Cotton,Decision Tree Classifier
17.30331824,43.55033901,295.6536871,21.28858525,Cotton,Decision Tree Classifier
7.536897349,84.60560078,281.0158438,28.34904862,Cotton,Decision Tree Classifier
43.91250693,41.53915511,148.8104428,15.03261868,Cotton,Decision Tree Classifier
41.58054541,77.41981781,73.82224268,33.14086249,Maize,Random Forest Classifier
49.9872953,77.93970714,174.6027843,27.2575972,Rice,Random Forest Classifier
49.84865767,87.65555426,125.9801515,18.07469133,Wheat,Random Forest Classifier
29.99442675,42.70672042,61.78459342,25.03458888,Cotton,Decision Tree Classifier
39.60443368,69.84284304,127.1029229,38.88336063,Cotton,Decision Tree Classifier
47.51445784,61.39202853,199.1669507,10.61474587,Cotton,Decision Tree Classifier
43.23413258,56.53164774,21.27399324,15.98567923,Cotton,Decision Tree Classifier
16.13066458,44.51592801,100.0254004,23.4514072,Cotton,Decision Tree Classifier
25.27448609,68.13270598,5.338467004,29.15319165,Maize,Random Forest Classifier
10.81217368,63.95203628,224.8486516,16.36684799,Cotton,Decision Tree Classifier
47.93229623,45.22772291,192.2073803,37.94211845,Cotton,Decision Tree Classifier
32.27785855,70.62447535,18.80164041,29.27716037,Maize,Random Forest Classifier
15.28892625,76.89765601,289.4212679,36.32295847,Cotton,Decision Tree Classifier
35.2265308,78.36391505,6.786467138,19.87953791,Pulses,Random Forest Classifier
32.81577082,85.26865941,176.9881939,34.86861803,Cotton,Decision Tree Classifier
21.11732231,60.47353709,232.9102385,21.34657651,Cotton,Decision Tree Classifier
10.11009165,87.65363843,236.3688939,17.58255317,Cotton,Decision Tree Classifier
35.2207938,83.27147025,10.28554068,37.34966017,Millets,Random Forest Classifier
28.41384654,54.82507855,271.9245398,12.76655427,Cotton,Decision Tree Classifier
39.75432763,47.96415187,275.5355016,38.28666388,Cotton,Decision Tree Classifier
28.40735755,61.76946981,168.4171119,23.75545618,Cotton,Decision Tree Classifier
43.34816751,60.0949354,144.6249597,39.7787642,Cotton,Decision Tree Classifier
29.83580774,68.78596527,13.46023892,26.18783961,Maize,Random Forest Classifier
30.24220872,69.16931162,168.5862428,32.72464516,Cotton,Decision Tree Classifier
44.44941212,77.49934922,122.8137245,10.21213049,Cotton,Decision Tree Classifier
23.15672898,65.49449741,231.8419222,24.9000046,Cotton,Decision Tree Classifier
11.03068528,45.24113205,121.1650701,32.12360415,Cotton,Decision Tree Classifier
6.295220434,82.91456678,205.07425,33.4848106,Cotton,Decision Tree Classifier
38.98117651,55.48822916,30.42244387,14.74145748,Cotton,Decision Tree Classifier
